Hourly Dry Bulb (deg C),Hourly Wet Bulb (deg C),Hourly Direct Normal Irradiance (W/m2),Hourly Diffuse Horizontal Irradiance (W/m2),Hourly Global Horizontal Irradiance (W/m2),Hourly Albedo,Hourly Wind Speed (m/s),Hourly Ground Temp (deg C),Hourly Mains Water Temp (deg C)
10.6,9.121850862,213,44,76,0.16,0,19.986,19.86764792
12.175,9.824526369,487,116,270,0.16,1.5,19.986,19.86764792
13.3,10.16218328,191,210,296,0.16,1.5,19.986,19.86764792
13.94166667,10.5252684,426,228,460,0.16,1.5,19.986,19.86764792
14.75,11.40702279,707,172,590,0.16,2.1,19.986,19.86764792
15,12.00013589,582,190,530,0.16,2.1,19.986,19.86764792
16.28333333,12.35890056,777,112,521,0.16,0,19.986,19.86764792
17.55,11.8873579,716,109,411,0.16,6.2,19.986,19.86764792
17.15833333,10.55485706,545,105,257,0.16,6.2,19.986,19.86764792
15.70833333,10.34173639,0,0,0,0.16,6.7,19.986,19.86764792
14.35833333,11.04364352,0,0,0,0.16,5.7,19.986,19.86764792
13.9,11.51753522,0,0,0,0.16,5.2,19.986,19.86764792
13.55,11.7270754,0,0,0,0.16,4.1,19.986,19.86764792
13.00833333,11.61389373,0,0,0,0.16,4.1,19.986,19.86764792
12.15833333,10.71685492,0,0,0,0.16,1.5,19.986,19.86764792
11.7,10.48620395,0,0,0,0.16,2.1,19.986,19.86764792
11.05833333,9.572277982,0,0,0,0.16,1.5,19.986,19.86764792
10.89166667,8.766904353,0,0,0,0.16,0,19.986,19.8338061
10.10833333,8.16595724,0,0,0,0.16,0,19.986,19.8338061
8.758333333,7.604691634,0,0,0,0.16,1.5,19.986,19.8338061
8.941666667,8.128817593,0,0,0,0.16,1.5,19.986,19.8338061
8.466666667,7.807719566,0,0,0,0.16,1.5,19.986,19.8338061
8.441666667,7.884855739,0,0,0,0.16,0,19.986,19.8338061
8.9,8.333843657,0,0,0,0.16,0,19.986,19.8338061
9.891666667,9.105894613,37,46,51,0.16,0,19.986,19.8338061
12.175,11.0656015,11,122,125,0.16,2.1,19.986,19.8338061
13.3,12.23918143,23,192,202,0.16,2.1,19.986,19.8338061
13.65,12.52828256,373,236,438,0.16,2.1,19.986,19.8338061
13.9,12.41599204,365,262,476,0.16,2.1,19.986,19.8338061
14.19166667,12.58512502,85,279,328,0.16,0,19.986,19.8338061
15.39166667,12.89273529,148,261,339,0.16,6.7,19.986,19.8338061
15.45833333,12.64552869,0,145,145,0.16,7.7,19.986,19.8338061
14.00833333,12.06889619,0,114,114,0.16,7.7,19.986,19.8338061
12.65833333,11.49740413,0,0,0,0.16,7.7,19.986,19.8338061
11.90833333,11.16648271,0,0,0,0.16,5.2,19.986,19.8338061
11.7,10.86554924,0,0,0,0.16,5.7,19.986,19.8338061
11.35,10.58421689,0,0,0,0.16,3.1,19.986,19.8338061
11.1,10.48872181,0,0,0,0.16,3.1,19.986,19.8338061
10.45833333,10.00989582,0,0,0,0.16,2.1,19.986,19.8338061
10.35,9.659340791,0,0,0,0.16,1.5,19.986,19.8338061
10.89166667,9.93255006,0,0,0,0.16,0,19.986,19.8338061
11.45,10.47253186,0,0,0,0.16,0,19.986,19.80000559
11.7,10.71424502,0,0,0,0.16,3.6,19.986,19.80000559
11.7,10.71424502,0,0,0,0.16,1.5,19.986,19.80000559
11.7,10.55424861,0,0,0,0.16,2.6,19.986,19.80000559
11.7,10.60002043,0,0,0,0.16,2.6,19.986,19.80000559
11.7,10.71449154,0,0,0,0.16,2.6,19.986,19.80000559
11.7,10.55474416,0,0,0,0.16,2.6,19.986,19.80000559
11.99166667,10.55659484,142,51,70,0.16,3.6,19.986,19.80000559
12.2,10.63810611,0,94,94,0.16,3.6,19.986,19.80000559
12.55,10.80152542,579,158,414,0.16,0,19.986,19.80000559
13.09166667,11.19046014,650,145,494,0.16,2.1,19.986,19.80000559
13.65,11.53815069,545,201,518,0.16,2.6,19.986,19.80000559
14.54166667,12.1171721,328,272,461,0.16,2.1,19.986,19.80000559
15.64166667,12.72341757,19,207,217,0.16,2.6,19.986,19.80000559
16.1,12.9093411,224,205,298,0.16,3.6,19.986,19.80000559
15.80833333,12.58102121,116,157,188,0.16,5.7,19.986,19.80000559
14.9,12.27729131,0,0,0,0.16,4.6,19.986,19.80000559
14.10833333,12.05918464,0,0,0,0.16,4.6,19.986,19.80000559
13.9,12.12513673,0,0,0,0.16,3.1,19.986,19.80000559
13.55,11.97602399,0,0,0,0.16,3.1,19.986,19.80000559
13.00833333,11.78123631,0,0,0,0.16,0,19.986,19.80000559
12.45,11.65696888,0,0,0,0.16,3.1,19.986,19.80000559
11.55833333,11.14518017,0,0,0,0.16,2.6,19.986,19.80000559
12.09166667,11.3958971,0,0,0,0.16,2.1,19.986,19.80000559
12.15833333,11.5312351,0,0,0,0.16,2.1,19.986,19.76625641
11.7,11.18915596,0,0,0,0.16,0,19.986,19.76625641
11.7,11.0770448,0,0,0,0.16,1.5,19.986,19.76625641
12.34166667,11.48904485,0,0,0,0.16,1.5,19.986,19.76625641
12.45,11.65681575,0,0,0,0.16,2.1,19.986,19.76625641
12.55,11.52803763,0,0,0,0.16,2.1,19.986,19.76625641
12.8,11.49470232,0,0,0,0.16,1.5,19.986,19.76625641
13.09166667,11.66132157,0,36,36,0.16,2.6,19.986,19.76625641
14.29166667,12.00184458,0,71,71,0.16,2.6,19.986,19.76625641
14.65,11.81571684,0,67,67,0.16,2.1,19.986,19.76625641
14.4,11.77179654,0,84,84,0.16,4.6,19.986,19.76625641
14.4,12.08452399,0,95,95,0.16,4.1,19.986,19.76625641
14.4,12.21397917,0,88,88,0.16,4.6,19.986,19.76625641
13.75833333,12.47988896,0,81,81,0.16,2.6,19.986,19.76625641
13.3,12.47846201,0,61,61,0.16,2.6,19.986,19.76625641
13.3,12.19138332,0,74,74,0.16,2.1,19.986,19.76625641
13.3,12.23966816,0,0,0,0.16,2.6,19.986,19.76625641
13.3,12.19183575,0,0,0,0.16,2.6,19.986,19.76625641
13.3,12.07154881,0,0,0,0.16,2.1,19.986,19.76625641
13.3,11.67450406,0,0,0,0.16,6.2,19.986,19.76625641
13.3,11.21532645,0,0,0,0.16,6.2,19.986,19.76625641
13.3,11.26495288,0,0,0,0.16,4.1,19.986,19.76625641
13.3,11.21584916,0,0,0,0.16,5.7,19.986,19.76625641
13.00833333,11.1629084,0,0,0,0.16,1.5,19.986,19.76625641
13.09166667,11.54302072,0,0,0,0.16,0,19.986,19.73256856
12.65833333,11.66398956,0,0,0,0.16,0,19.986,19.73256856
12.2,11.7799503,0,0,0,0.16,1.5,19.986,19.73256856
12.2,11.93077444,0,0,0,0.16,2.1,19.986,19.73256856
12.2,11.93077444,0,0,0,0.16,1.5,19.986,19.73256856
12.2,11.93077444,0,0,0,0.16,0,19.986,19.73256856
12.2,11.93083943,0,0,0,0.16,0,19.986,19.73256856
12.55,12.06370281,90,42,54,0.16,1.5,19.986,19.73256856
13.09166667,12.1099905,22,113,120,0.16,2.6,19.986,19.73256856
13.94166667,12.16480699,0,67,67,0.16,1.5,19.986,19.73256856
14.75,12.36067621,0,146,146,0.16,2.6,19.986,19.73256856
15.35,11.82043928,0,95,95,0.16,3.1,19.986,19.73256856
15.6,11.13889315,194,275,385,0.16,3.1,19.986,19.73256856
15.89166667,11.44693945,272,248,387,0.16,2.6,19.986,19.73256856
15.80833333,12.1169516,0,161,161,0.16,4.1,19.986,19.73256856
15.6,12.54718472,58,123,138,0.16,4.1,19.986,19.73256856
15.25,12.67891127,0,0,0,0.16,2.6,19.986,19.73256856
15,12.04679615,0,0,0,0.16,3.1,19.986,19.73256856
14.65,11.59585158,0,0,0,0.16,3.1,19.986,19.73256856
14.4,11.59215567,0,0,0,0.16,2.1,19.986,19.73256856
14.4,11.5919608,0,0,0,0.16,1.5,19.986,19.73256856
14.4,12.13803564,0,0,0,0.16,3.1,19.986,19.73256856
14.4,12.16453277,0,0,0,0.16,0,19.986,19.73256856
14.10833333,11.93528914,0,0,0,0.16,0,19.986,19.73256856
13.55,12.02616959,0,0,0,0.16,2.6,19.986,19.69895201
13.00833333,11.90285538,0,0,0,0.16,2.1,19.986,19.69895201
12.8,11.78063277,0,0,0,0.16,0,19.986,19.69895201
12.8,11.78063277,0,0,0,0.16,0,19.986,19.69895201
12.8,11.99966061,0,0,0,0.16,2.6,19.986,19.69895201
12.45,12.02583962,0,0,0,0.16,0,19.986,19.69895201
12.2,11.93066497,0,0,0,0.16,1.5,19.986,19.69895201
12.55,12.22433036,0,13,13,0.16,0,19.986,19.69895201
12.8,12.43358228,0,40,40,0.16,1.5,19.986,19.69895201
12.8,12.64769674,0,134,134,0.16,0,19.986,19.69895201
13.44166667,13.2229833,0,129,129,0.16,3.1,19.986,19.69895201
14.54166667,13.81047232,30,257,274,0.16,3.1,19.986,19.69895201
16.28333333,14.31156223,36,257,278,0.16,2.6,19.986,19.69895201
16.55833333,14.40637487,222,254,367,0.16,1.5,19.986,19.69895201
16.45,14.35262227,379,163,316,0.16,6.7,19.986,19.69895201
16.7,14.35777264,300,126,204,0.16,5.2,19.986,19.69895201
16.05833333,13.8859407,0,0,0,0.16,3.1,19.986,19.69895201
15.6,13.54687818,0,0,0,0.16,5.7,19.986,19.69895201
15.25,13.40139931,0,0,0,0.16,5.7,19.986,19.69895201
15,13.29536593,0,0,0,0.16,2.1,19.986,19.69895201
14.65,13.19999514,0,0,0,0.16,3.1,19.986,19.69895201
14.10833333,12.96360823,0,0,0,0.16,2.1,19.986,19.69895201
14.19166667,13.01130504,0,0,0,0.16,2.1,19.986,19.69895201
14.4,13.47661535,0,0,0,0.16,3.6,19.986,19.69895201
14.4,13.55093964,0,0,0,0.16,3.1,19.986,19.66541671
14.10833333,13.31496055,0,0,0,0.16,2.6,19.986,19.66541671
13.9,13.40103856,0,0,0,0.16,3.6,19.986,19.66541671
13.9,13.52069925,0,0,0,0.16,4.6,19.986,19.66541671
13.55,13.39344602,0,0,0,0.16,6.2,19.986,19.66541671
13.3,13.29999281,0,0,0,0.16,4.1,19.986,19.66541671
13.3,13.29999542,0,0,0,0.16,5.7,19.986,19.66541671
13.3,13.29999542,4,33,34,0.16,4.1,19.986,19.66541671
13.65,13.64999416,11,111,114,0.16,5.7,19.986,19.66541671
14.19166667,14.02445928,0,113,113,0.16,6.2,19.986,19.66541671
14.4,14.11177312,0,101,101,0.16,4.6,19.986,19.66541671
15.1,14.57330401,6,181,184,0.16,3.6,19.986,19.66541671
15.6,14.89825153,12,227,234,0.16,5.7,19.986,19.66541671
15.25,14.73006504,12,218,225,0.16,3.6,19.986,19.66541671
15.35,14.77830165,0,139,139,0.16,4.1,19.986,19.66541671
15.25,14.20148471,44,119,130,0.16,4.1,19.986,19.66541671
14.65,13.54405321,23,21,23,0.16,6.7,19.986,19.66541671
14.4,13.42715918,0,0,0,0.16,3.1,19.986,19.66541671
14.10833333,13.31482291,0,0,0,0.16,0,19.986,19.66541671
13.55,13.11094244,0,0,0,0.16,0,19.986,19.66541671
13.3,13.02121052,0,0,0,0.16,1.5,19.986,19.66541671
12.54166667,11.46265018,0,0,0,0.16,2.1,19.986,19.66541671
12.58333333,10.62585373,0,0,0,0.16,2.6,19.986,19.66541671
12.41666667,10.55034709,0,0,0,0.16,0,19.986,19.66541671
12,10.35739292,0,0,0,0.16,2.1,19.986,19.6319726
12.58333333,10.62618496,0,0,0,0.16,3.1,19.986,19.6319726
12.41666667,10.54989631,0,0,0,0.16,3.6,19.986,19.6319726
12.75833333,11.68742856,0,0,0,0.16,4.6,19.986,19.6319726
13.65,12.76330099,0,0,0,0.16,4.1,19.986,19.6319726
13.9,12.73061566,0,0,0,0.16,5.2,19.986,19.6319726
13.9,12.64881448,0,0,0,0.16,3.6,19.986,19.6319726
13.9,12.64910788,245,32,62,0.16,4.6,19.986,19.6319726
14.19166667,12.92969304,520,82,232,0.16,3.1,19.986,19.6319726
14.75,13.46641021,531,130,355,0.16,4.6,19.986,19.6319726
14.65,13.71910886,602,148,458,0.16,3.1,19.986,19.6319726
15.1,13.63421535,611,180,524,0.16,6.2,19.986,19.6319726
16.24166667,13.50509809,437,231,474,0.16,7.2,19.986,19.6319726
16.7,13.45663305,594,193,490,0.16,8.8,19.986,19.6319726
16.05833333,13.19970386,0,139,139,0.16,7.2,19.986,19.6319726
14.9,12.91170174,0,98,98,0.16,8.8,19.986,19.6319726
14.10833333,12.83934074,0,17,17,0.16,5.7,19.986,19.6319726
13.9,12.84445264,0,0,0,0.16,5.7,19.986,19.6319726
13.9,12.84445264,0,0,0,0.16,2.6,19.986,19.6319726
13.9,12.72986169,0,0,0,0.16,6.7,19.986,19.6319726
14.19166667,12.75325894,0,0,0,0.16,5.7,19.986,19.6319726
14.10833333,12.72342228,0,0,0,0.16,7.7,19.986,19.6319726
13.9,12.41659752,0,0,0,0.16,3.6,19.986,19.6319726
13.9,12.59752606,0,0,0,0.16,4.6,19.986,19.6319726
13.9,12.84385234,0,0,0,0.16,5.7,19.986,19.59862958
13.55,12.56160017,0,0,0,0.16,8.2,19.986,19.59862958
13.3,12.35907871,0,0,0,0.16,5.2,19.986,19.59862958
13.00833333,12.24072076,0,0,0,0.16,4.1,19.986,19.59862958
12.45,11.81177834,0,0,0,0.16,0,19.986,19.59862958
11.90833333,11.43873618,0,0,0,0.16,0,19.986,19.59862958
11.35,11.05085791,0,0,0,0.16,1.5,19.986,19.59862958
12.09166667,11.61051545,165,41,60,0.16,0,19.986,19.59862958
13.73333333,12.5565293,0,83,83,0.16,4.1,19.986,19.59862958
15.1,13.12740997,433,168,349,0.16,5.2,19.986,19.59862958
16.24166667,13.54363983,537,166,441,0.16,5.2,19.986,19.59862958
16.99166667,13.95051936,455,216,470,0.16,2.1,19.986,19.59862958
16.90833333,13.87343218,461,213,468,0.16,1.5,19.986,19.59862958
16.7,13.88131477,730,128,491,0.16,0,19.986,19.59862958
17.98333333,14.36377611,689,108,380,0.16,1.5,19.986,19.59862958
19.19166667,13.98787846,355,120,209,0.16,2.6,19.986,19.59862958
17.18333333,13.64856204,180,20,34,0.16,5.7,19.986,19.59862958
15.25,13.40067255,0,0,0,0.16,3.6,19.986,19.59862958
14.65,13.0224843,0,0,0,0.16,2.6,19.986,19.59862958
14.4,12.8274558,0,0,0,0.16,3.1,19.986,19.59862958
13.75833333,12.72816796,0,0,0,0.16,1.5,19.986,19.59862958
13.3,12.31165444,0,0,0,0.16,0,19.986,19.59862958
13.00833333,11.9026608,0,0,0,0.16,2.1,19.986,19.59862958
12.15833333,11.53201991,0,0,0,0.16,0,19.986,19.59862958
11.7,10.97982899,0,0,0,0.16,0,19.986,19.56539752
11.7,10.71636192,0,0,0,0.16,0,19.986,19.56539752
11.05833333,10.45430613,0,0,0,0.16,0,19.986,19.56539752
10.89166667,10.59770918,0,0,0,0.16,2.1,19.986,19.56539752
10.10833333,10.00259786,0,0,0,0.16,1.5,19.986,19.56539752
10.1,10.09999645,0,0,0,0.16,0,19.986,19.56539752
10.25,10.24999611,0,0,0,0.16,1.5,19.986,19.56539752
10.99166667,10.99166135,284,29,61,0.16,0,19.986,19.56539752
12.63333333,12.47326686,415,96,213,0.16,1.5,19.986,19.56539752
14.29166667,13.0821558,231,196,292,0.16,2.6,19.986,19.56539752
15,13.09023053,142,269,341,0.16,0,19.986,19.56539752
15,13.21118767,305,247,416,0.16,1.5,19.986,19.56539752
15.64166667,14.15120479,370,226,430,0.16,0,19.986,19.56539752
16.74166667,14.41814877,464,187,416,0.16,0,19.986,19.56539752
17.2,14.0064347,200,209,287,0.16,0,19.986,19.56539752
16.90833333,13.77945773,89,133,155,0.16,0,19.986,19.56539752
16.35,13.75561376,45,21,25,0.16,0,19.986,19.56539752
15.80833333,13.84017283,0,0,0,0.16,3.1,19.986,19.56539752
15.25,13.53316526,0,0,0,0.16,1.5,19.986,19.56539752
15,13.53579329,0,0,0,0.16,1.5,19.986,19.56539752
14.65,13.54491655,0,0,0,0.16,0,19.986,19.56539752
14.10833333,12.97311768,0,0,0,0.16,0,19.986,19.56539752
14.19166667,13.10284716,0,0,0,0.16,3.1,19.986,19.56539752
14.10833333,13.08749944,0,0,0,0.16,0,19.986,19.56539752
13.25833333,12.44527936,0,0,0,0.16,0,19.986,19.53228627
12.45,11.81257311,0,0,0,0.16,0,19.986,19.53228627
12.2,11.5676642,0,0,0,0.16,0,19.986,19.53228627
11.90833333,11.43921704,0,0,0,0.16,0,19.986,19.53228627
11.7,11.34601958,0,0,0,0.16,0,19.986,19.53228627
11.7,11.18980307,0,0,0,0.16,0,19.986,19.53228627
11.7,11.23451135,0,0,0,0.16,0,19.986,19.53228627
12.34166667,11.82013133,26,36,38,0.16,0,19.986,19.53228627
13.44166667,12.56054088,71,119,138,0.16,1.5,19.986,19.53228627
14.19166667,13.18503487,23,170,179,0.16,0,19.986,19.53228627
14.75,13.35500348,94,254,301,0.16,1.5,19.986,19.53228627
15,13.53604287,96,286,339,0.16,0,19.986,19.53228627
15.35,13.80029843,109,269,329,0.16,1.5,19.986,19.53228627
15.6,14.04799095,322,231,389,0.16,0,19.986,19.53228627
15.6,14.17826775,77,180,210,0.16,1.5,19.986,19.53228627
15.6,14.41982293,216,115,168,0.16,1.5,19.986,19.53228627
15.6,14.16860241,107,18,26,0.16,1.5,19.986,19.53228627
15.25,13.95230605,0,0,0,0.16,0,19.986,19.53228627
15,13.59423724,0,0,0,0.16,0,19.986,19.53228627
14.35833333,13.03674095,0,0,0,0.16,0,19.986,19.53228627
13.55,12.56199957,0,0,0,0.16,0,19.986,19.53228627
13.00833333,12.24134977,0,0,0,0.16,0,19.986,19.53228627
12.45,12.02575184,0,0,0,0.16,2.1,19.986,19.53228627
12.2,11.93066497,0,0,0,0.16,1.5,19.986,19.53228627
12.55,12.22425105,0,0,0,0.16,0,19.986,19.49930564
11.80833333,11.65911331,0,0,0,0.16,0,19.986,19.49930564
11.04166667,10.38035214,0,0,0,0.16,0,19.986,19.49930564
11,9.599379675,0,0,0,0.16,0,19.986,19.49930564
11,9.092408916,0,0,0,0.16,0,19.986,19.49930564
11,9.448286416,0,0,0,0.16,1.5,19.986,19.49930564
11.58333333,10.1539136,0,0,0,0.16,1.5,19.986,19.49930564
12,10.3578048,17,29,30,0.16,2.1,19.986,19.49930564
12.46666667,11.56795113,0,90,90,0.16,0,19.986,19.49930564
12.8,12.43381388,23,169,179,0.16,0,19.986,19.49930564
13.09166667,12.55858462,201,251,351,0.16,1.5,19.986,19.49930564
13.3,12.64605676,180,300,398,0.16,1.5,19.986,19.49930564
13.94166667,13.10433058,370,229,430,0.16,0,19.986,19.49930564
15.1,13.68971288,217,243,348,0.16,0,19.986,19.49930564
15.6,14.04977905,19,164,172,0.16,1.5,19.986,19.49930564
15.6,14.180219,75,117,135,0.16,0,19.986,19.49930564
14.9,13.91934388,36,17,20,0.16,4.1,19.986,19.49930564
14.10833333,13.4378252,0,0,0,0.16,4.6,19.986,19.49930564
13.9,13.23383952,0,0,0,0.16,2.6,19.986,19.49930564
13.25833333,12.76910173,0,0,0,0.16,1.5,19.986,19.49930564
12.45,12.14096332,0,0,0,0.16,0,19.986,19.49930564
11.90833333,11.58997753,0,0,0,0.16,1.5,19.986,19.49930564
11.99166667,11.68738169,0,0,0,0.16,0,19.986,19.49930564
12.2,12.08815869,0,0,0,0.16,0,19.986,19.49930564
11.55833333,11.40565015,0,0,0,0.16,2.1,19.986,19.46646538
10.80833333,10.70110543,0,0,0,0.16,0,19.986,19.46646538
10.83333333,9.91835645,0,0,0,0.16,0,19.986,19.46646538
11,9.414013457,0,0,0,0.16,0,19.986,19.46646538
9.833333333,8.559735792,0,0,0,0.16,1.5,19.986,19.46646538
9.583333333,8.251128892,0,0,0,0.16,0,19.986,19.46646538
10,8.468694893,0,0,0,0.16,0,19.986,19.46646538
11.16666667,9.24914073,104,30,41,0.16,0,19.986,19.46646538
12,9.79397885,488,78,210,0.16,0,19.986,19.46646538
12.58333333,10.39083119,645,96,357,0.16,1.5,19.986,19.46646538
13.525,12.39581382,625,146,457,0.16,1.5,19.986,19.46646538
13.9,13.74273948,443,217,458,0.16,0,19.986,19.46646538
14.54166667,13.97323205,516,190,468,0.16,1.5,19.986,19.46646538
15.64166667,14.08725465,656,154,471,0.16,0,19.986,19.46646538
17.09166667,14.53531805,517,130,328,0.16,1.5,19.986,19.46646538
18.09166667,14.23324288,330,125,205,0.16,0,19.986,19.46646538
17.01666667,13.43895433,158,18,29,0.16,5.2,19.986,19.46646538
15.45833333,13.24471011,0,0,0,0.16,5.7,19.986,19.46646538
14.35833333,13.26958588,0,0,0,0.16,4.1,19.986,19.46646538
13.25833333,12.76938895,0,0,0,0.16,4.1,19.986,19.46646538
12.45,12.14115845,0,0,0,0.16,3.6,19.986,19.46646538
12.2,11.56109156,0,0,0,0.16,1.5,19.986,19.46646538
11.90833333,10.79877128,0,0,0,0.16,1.5,19.986,19.46646538
11.35,10.26747557,0,0,0,0.16,1.5,19.986,19.46646538
11.45,10.47699891,0,0,0,0.16,1.5,19.986,19.43377522
10.70833333,10.31092075,0,0,0,0.16,2.6,19.986,19.43377522
9.65,9.64999533,0,0,0,0.16,2.1,19.986,19.43377522
9.75,9.410999337,0,0,0,0.16,0,19.986,19.43377522
10.99166667,10.74287111,0,0,0,0.16,0,19.986,19.43377522
11.7,11.69999257,0,0,0,0.16,0,19.986,19.43377522
11.7,11.49449454,0,0,0,0.16,0,19.986,19.43377522
11.99166667,11.47776175,210,30,51,0.16,1.5,19.986,19.43377522
12.2,11.56965754,244,106,171,0.16,2.1,19.986,19.43377522
12.2,11.56961298,547,122,341,0.16,0,19.986,19.43377522
12.55,11.69593972,625,137,445,0.16,0,19.986,19.43377522
13.44166667,12.29156577,575,171,481,0.16,1.5,19.986,19.43377522
14.54166667,13.26886011,395,231,443,0.16,3.1,19.986,19.43377522
15.35,13.80389369,198,240,335,0.16,2.6,19.986,19.43377522
15.6,13.86850339,32,168,180,0.16,3.6,19.986,19.43377522
15.25,13.77671257,136,116,149,0.16,2.6,19.986,19.43377522
14.65,13.37207925,64,16,21,0.16,2.6,19.986,19.43377522
14.10833333,12.85159673,0,0,0,0.16,5.7,19.986,19.43377522
13.9,12.76556852,0,0,0,0.16,5.2,19.986,19.43377522
13.9,12.73295961,0,0,0,0.16,4.1,19.986,19.43377522
13.55,12.48367949,0,0,0,0.16,8.2,19.986,19.43377522
13.00833333,12.24305002,0,0,0,0.16,3.6,19.986,19.43377522
12.45,12.0266223,0,0,0,0.16,2.1,19.986,19.43377522
12.55,11.84822918,0,0,0,0.16,1.5,19.986,19.43377522
12.8,11.61699002,0,0,0,0.16,2.6,19.986,19.40124486
12.45,11.38078938,0,0,0,0.16,2.1,19.986,19.40124486
12.2,11.29396846,0,0,0,0.16,4.6,19.986,19.40124486
12.2,11.29374215,0,0,0,0.16,4.1,19.986,19.40124486
12.2,10.91473129,0,0,0,0.16,3.1,19.986,19.40124486
11.90833333,10.52752904,0,0,0,0.16,3.6,19.986,19.40124486
11.99166667,10.39654363,0,0,0,0.16,3.1,19.986,19.40124486
12.2,10.35898835,289,22,50,0.16,2.1,19.986,19.40124486
12.84166667,10.79036293,589,58,212,0.16,1.5,19.986,19.40124486
13.94166667,11.38974562,707,80,361,0.16,1.5,19.986,19.40124486
14.4,11.47001405,772,94,473,0.16,3.1,19.986,19.40124486
14.10833333,11.05577903,706,144,523,0.16,1.5,19.986,19.40124486
14.19166667,10.83688999,382,233,436,0.16,1.5,19.986,19.40124486
14.75,11.08912994,731,116,465,0.16,0,19.986,19.40124486
15.35,11.76748043,634,114,353,0.16,4.1,19.986,19.40124486
15.25,11.49252649,332,117,196,0.16,5.7,19.986,19.40124486
14.00833333,11.09114638,155,16,26,0.16,6.2,19.986,19.40124486
13.00833333,10.81921767,0,0,0,0.16,5.7,19.986,19.40124486
12.45,10.63657476,0,0,0,0.16,6.2,19.986,19.40124486
12.2,10.63905923,0,0,0,0.16,5.2,19.986,19.40124486
11.90833333,10.52454372,0,0,0,0.16,4.1,19.986,19.40124486
11.35,10.26370058,0,0,0,0.16,1.5,19.986,19.40124486
10.45833333,9.514087357,0,0,0,0.16,0,19.986,19.40124486
10.35,8.895708934,0,0,0,0.16,0,19.986,19.40124486
10.25,8.640764959,0,0,0,0.16,1.5,19.986,19.3688839
9.65,8.369101121,0,0,0,0.16,0,19.986,19.3688839
11.03333333,8.211578411,0,0,0,0.16,4.6,19.986,19.3688839
12.2,8.200931922,0,0,0,0.16,6.7,19.986,19.3688839
12.2,7.98701032,0,0,0,0.16,8.2,19.986,19.3688839
12.2,7.772245587,0,0,0,0.16,5.2,19.986,19.3688839
11.55833333,8.096185291,0,0,0,0.16,4.1,19.986,19.3688839
11.74166667,7.714277095,297,20,48,0.16,4.6,19.986,19.3688839
12.55,7.291558848,577,58,207,0.16,7.2,19.986,19.3688839
13.44166667,7.63059775,609,100,340,0.16,4.1,19.986,19.3688839
14.54166667,7.364992007,625,135,439,0.16,0,19.986,19.3688839
15.35,7.155828209,497,198,463,0.16,0,19.986,19.3688839
15.6,7.504757567,613,162,487,0.16,0,19.986,19.3688839
15.89166667,8.257127756,744,112,465,0.16,0,19.986,19.3688839
17.38333333,9.724067091,635,108,345,0.16,3.6,19.986,19.3688839
18.94166667,10.69685912,500,103,221,0.16,5.7,19.986,19.3688839
18.46666667,10.8208749,230,13,29,0.16,11.8,19.986,19.3688839
17.15833333,10.65392023,0,0,0,0.16,9.8,19.986,19.3688839
16.7,10.03590974,0,0,0,0.16,14.4,19.986,19.3688839
16.35,9.614147932,0,0,0,0.16,9.8,19.986,19.3688839
15.80833333,9.206188134,0,0,0,0.16,10.8,19.986,19.3688839
14.9,8.675407768,0,0,0,0.16,11.3,19.986,19.3688839
14.10833333,8.446407008,0,0,0,0.16,12.9,19.986,19.3688839
13.55,8.266659705,0,0,0,0.16,11.3,19.986,19.3688839
13.00833333,7.532228284,0,0,0,0.16,12.4,19.986,19.33670196
12.8,7.089387437,0,0,0,0.16,12.9,19.986,19.33670196
12.8,7.219142437,0,0,0,0.16,12.4,19.986,19.33670196
12.45,7.154709479,0,0,0,0.16,11.3,19.986,19.33670196
12.2,7.164299469,0,0,0,0.16,10.8,19.986,19.33670196
11.90833333,7.072497824,0,0,0,0.16,9.8,19.986,19.33670196
11.35,6.29870968,0,0,0,0.16,5.7,19.986,19.33670196
11.45,6.00025683,202,23,41,0.16,7.2,19.986,19.33670196
12.34166667,6.684980695,495,67,193,0.16,5.2,19.986,19.33670196
12.8,6.836831761,672,88,349,0.16,5.7,19.986,19.33670196
13.73333333,7.444864785,701,111,450,0.16,6.7,19.986,19.33670196
14.75,8.354001004,742,123,516,0.16,8.2,19.986,19.33670196
15.35,8.726528045,619,161,487,0.16,6.2,19.986,19.33670196
15.89166667,9.039448245,539,156,411,0.16,4.1,19.986,19.33670196
15.80833333,9.552256544,525,127,322,0.16,7.7,19.986,19.33670196
15.6,9.580394302,418,113,211,0.16,12.4,19.986,19.33670196
15.25,9.498681341,190,14,27,0.16,4.1,19.986,19.33670196
14.65,9.659134525,0,0,0,0.16,3.6,19.986,19.33670196
14.75,9.1489031,0,0,0,0.16,4.6,19.986,19.33670196
14.65,8.572945148,0,0,0,0.16,4.1,19.986,19.33670196
13.75833333,7.016075959,0,0,0,0.16,2.6,19.986,19.33670196
13.00833333,6.372630963,0,0,0,0.16,1.5,19.986,19.33670196
13.44166667,6.455021617,0,0,0,0.16,0,19.986,19.33670196
11.975,6.084669234,0,0,0,0.16,2.1,19.986,19.33670196
8.966666667,4.481468572,0,0,0,0.16,2.1,19.986,19.30470854
7.8,3.415281892,0,0,0,0.16,4.1,19.986,19.30470854
8.091666667,3.580744514,0,0,0,0.16,4.1,19.986,19.30470854
